,Neighbourhood,VenueName,VenueCategory,VenueLatitude,VenueLongitude
1877,CN Tower,Nutella Café,Café,43.64037162080135,-79.3941257308624
1878,CN Tower,The Poutine Machine,Poutine Place,43.643666,-79.39171
1879,CN Tower,Domino's Pizza,Pizza Place,43.643426,-79.392029
1880,CN Tower,Loch & Quay,Seafood Restaurant,43.638267,-79.390187
1881,CN Tower,Lakeside Local Bar & Grill,Fast Food Restaurant,43.63839814350533,-79.38250286664274
1882,CN Tower,Lakeside Local Patio,Snack Place,43.63800924755001,-79.38309119238615
1883,CN Tower,Cocoberry Cafe,Café,43.64071911609628,-79.3789023221464
1884,CN Tower,Subway,Sandwich Place,43.642831059540974,-79.39347918950835
1885,CN Tower,Harbour Eats,Food Court,43.641772,-79.379558
1886,CN Tower,Burkie's Dog House,Hot Dog Joint,43.643072072838535,-79.37918837842956
1889,CN Tower,Edo Japan,Japanese Restaurant,43.6382122788612,-79.38046294188636
1891,CN Tower,Pumpernickel's Deli,Food Court,43.638162,-79.380339
1892,CN Tower,Hot Stove Club,Steakhouse,43.643887754202325,-79.37890135186609
1893,CN Tower,Fat Bastard Burrito Co.,Burrito Place,43.640348761589614,-79.39284896245987
1894,CN Tower,Fast Fresh Foods,Sandwich Place,43.64130205858261,-79.37808879404564
1895,CN Tower,EJ Sushi,Japanese Restaurant,43.64292471991935,-79.39307016677715
1896,CN Tower,freshwest grill,Burrito Place,43.64139154213501,-79.3780160725694
1897,CN Tower,Villa Madina,Mediterranean Restaurant,43.64133852565134,-79.37794459004243
1898,CN Tower,Shanghai 360,Chinese Restaurant,43.641647,-79.37792
1899,CN Tower,Pizza 2 Go,Pizza Place,43.64608978691595,-79.37977562557961
1900,CN Tower,The Bagel Stop,Bagel Shop,43.6416192223571,-79.37748644053526
1901,CN Tower,Waterpark Place Food Court,Food Court,43.64151414389611,-79.37724075894322
1902,Bathurst Quay,Sansotei Ramen,Ramen Restaurant,43.63917614914748,-79.39818352488898
1903,Bathurst Quay,Roywoods,Caribbean Restaurant,43.63909873327465,-79.3984489696356
1904,Bathurst Quay,touti gelati and café,Café,43.636922845146216,-79.39659966196908
1905,Bathurst Quay,Rose's New York,Diner,43.6389451629175,-79.39894255268376
1906,Bathurst Quay,Music Garden Cafe,Café,43.63741272727682,-79.39319822559642
1907,Bathurst Quay,Guirei Sushi,Sushi Restaurant,43.636867379583244,-79.39692662586845
1908,Bathurst Quay,Parisco Cafe,Café,43.635955286494344,-79.40433072794977
1909,Bathurst Quay,Iruka Sushi,Japanese Restaurant,43.636900740901396,-79.3966095935637
1910,Bathurst Quay,Fort York Pizzeria,Pizza Place,43.636589,-79.405159
1911,Bathurst Quay,Liberty Shawarma,Falafel Restaurant,43.640978150682436,-79.39326121823912
1912,Bathurst Quay,Subway,Sandwich Place,43.63724027631584,-79.40015334158002
1913,Bathurst Quay,Nutella Café,Café,43.64037162080135,-79.3941257308624
1914,Bathurst Quay,Cafe 66,Café,43.639933,-79.396439
1915,Bathurst Quay,Macho Tex Mex Radio Bar,Mexican Restaurant,43.63999631642935,-79.39697950438384
1916,Bathurst Quay,Loch & Quay,Seafood Restaurant,43.638267,-79.390187
1917,Bathurst Quay,Fat Bastard Burrito Co.,Burrito Place,43.640348761589614,-79.39284896245987
1918,Harbourfront West,Boxcar Social,Café,43.63831906511549,-79.38246311921247
1919,Harbourfront West,Pearl Harbourfront,Chinese Restaurant,43.63815654013541,-79.38068763743328
1920,Harbourfront West,Evviva Restaurant,Deli / Bodega,43.64157991761808,-79.38345644030795
1921,Harbourfront West,iQ Food Co,Salad Place,43.642851,-79.382081
1922,Harbourfront West,Aroma Espresso Bar,Café,43.6423209103846,-79.38374932648954
1923,Harbourfront West,SOCO Kitchen+Bar,Bistro,43.64280448399251,-79.38392149415381
1924,Harbourfront West,Taverna Mercatto,Italian Restaurant,43.64262514139939,-79.38325673989138
1925,Harbourfront West,Miku,Japanese Restaurant,43.64137436,-79.37753063
1926,Harbourfront West,e11even,New American Restaurant,43.64242558687748,-79.38144094115985
1927,Harbourfront West,Indian Roti House,Indian Restaurant,43.63906038875002,-79.38542224544638
1928,Harbourfront West,Gonoe Sushi Japanese Restaurant,Sushi Restaurant,43.63901430970685,-79.38591360078077
1929,Harbourfront West,Joe Bird,Fried Chicken Joint,43.6382035241723,-79.38035466343936
1931,Harbourfront West,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
1932,Harbourfront West,Pie Bar,Pizza Place,43.63817355603517,-79.38054644461133
1933,Harbourfront West,Scaddabush,Italian Restaurant,43.6447367776608,-79.38535477982775
1935,Harbourfront West,McCafé,Café,43.644490691919735,-79.38110912246584
1936,Harbourfront West,TOCA,Italian Restaurant,43.64543117726125,-79.38705858895491
1938,Harbourfront West,Amano Pasta,Italian Restaurant,43.64491852117436,-79.38235777637108
1939,Harbourfront West,Mi-Ne,Japanese Restaurant,43.64073639213635,-79.39111356908798
1940,Harbourfront West,Jack Astor's Bar & Grill,American Restaurant,43.645315,-79.383837
1941,Harbourfront West,Subway,Sandwich Place,43.63946501862797,-79.38353346795704
1942,Harbourfront West,Alexandro's World Famous Gyros,Greek Restaurant,43.6416627086796,-79.3752137736969
1943,Harbourfront West,Kupfert & Kim,Vegetarian / Vegan Restaurant,43.64117858582677,-79.37814448224783
1944,Harbourfront West,Piazza Manna,Italian Restaurant,43.641460067165184,-79.37771914472566
1945,Harbourfront West,A&W,Fast Food Restaurant,43.64136651819956,-79.37794165160912
1946,Harbourfront West,Oyshi Sushi,Sushi Restaurant,43.64234005516476,-79.37585304260914
1948,Harbourfront West,Pizzaiolo,Pizza Place,43.63911334934392,-79.38726583483393
1949,Harbourfront West,Miller Tavern,Steakhouse,43.64239153286039,-79.37751186704443
1950,Harbourfront West,Spice Thai,Thai Restaurant,43.63940652819094,-79.38445898645135
1951,Harbourfront West,Szechuan Express,Chinese Restaurant,43.64134582504235,-79.37796013792254
1952,Harbourfront West,Lakeside Local Bar & Grill,Fast Food Restaurant,43.63839814350533,-79.38250286664274
1953,Harbourfront West,Habeebee's Shawarma,Middle Eastern Restaurant,43.639643632294266,-79.38268431323097
1954,Harbourfront West,Lakeside Local Patio,Snack Place,43.63800924755001,-79.38309119238615
1955,Harbourfront West,Watermark at Radisson,American Restaurant,43.63887952555827,-79.38540597046132
1956,Harbourfront West,Mamma's Pizza,Pizza Place,43.63904861970403,-79.38632341824247
1957,Harbourfront West,Edo Japan,Japanese Restaurant,43.6382122788612,-79.38046294188636
1958,Harbourfront West,Cocoberry Cafe,Café,43.64071911609628,-79.3789023221464
1959,Harbourfront West,Pumpernickel's Deli,Food Court,43.638162,-79.380339
1961,Harbourfront West,Double Double Pizza & Chicken,Pizza Place,43.638819,-79.386868
1963,Harbourfront West,Harbour Eats,Food Court,43.641772,-79.379558
1964,Harbourfront West,Fast Fresh Foods,Sandwich Place,43.64130205858261,-79.37808879404564
1965,Harbourfront West,freshwest grill,Burrito Place,43.64139154213501,-79.3780160725694
1966,Harbourfront West,Villa Madina,Mediterranean Restaurant,43.64133852565134,-79.37794459004243
1967,Harbourfront West,Shanghai 360,Chinese Restaurant,43.641647,-79.37792
1968,Harbourfront West,Burkie's Dog House,Hot Dog Joint,43.643072072838535,-79.37918837842956
1969,Harbourfront West,The Bagel Stop,Bagel Shop,43.6416192223571,-79.37748644053526
1970,Harbourfront West,Waterpark Place Food Court,Food Court,43.64151414389611,-79.37724075894322
1971,Harbourfront West,Dobro Jesti,Food Truck,43.64149920049967,-79.3770977925977
1973,Harbourfront West,Hot Dog Stand,Hot Dog Joint,43.640892,-79.37652
1974,Harbourfront West,Loch & Quay,Seafood Restaurant,43.638267,-79.390187
1976,Harbourfront West,Hot Stove Club,Steakhouse,43.643887754202325,-79.37890135186609
1977,Harbourfront West,Toula Ristorante & Bar,Italian Restaurant,43.64105222581253,-79.37519073486328
1978,Harbourfront West,Mr. Greek Express,Greek Restaurant,43.640447,-79.390876
1979,Harbourfront West,Toronto Island Snack Bar,Snack Place,43.64039,-79.375058
1980,Harbourfront West,Kibo Sushi House,Sushi Restaurant,43.643418,-79.375694
1981,King and Spadina,Rodney's Oyster House,Seafood Restaurant,43.64497466422575,-79.3965870935842
1982,King and Spadina,Patria,Spanish Restaurant,43.64538397168574,-79.39647822311908
1983,King and Spadina,Avenue Open Kitchen,Diner,43.647273151492655,-79.39631997359885
1984,King and Spadina,Le Sélect Bistro,French Restaurant,43.64369893662352,-79.39666668117388
1985,King and Spadina,Jacobs & Co.,Steakhouse,43.645339258306436,-79.39801966333317
1986,King and Spadina,Wilbur Mexicana,Mexican Restaurant,43.644810149647334,-79.3986441942716
1987,King and Spadina,General Assembly,Pizza Place,43.647326115934106,-79.39304291907733
1989,King and Spadina,Porchetta & Co,Sandwich Place,43.64466404008139,-79.39881259826922
1990,King and Spadina,Cibo Wine Bar King Street,Italian Restaurant,43.645072843017346,-79.39736026534278
1991,King and Spadina,Mira,Peruvian Restaurant,43.644321001956754,-79.3963609253724
1992,King and Spadina,Baro,Latin American Restaurant,43.64490571045275,-79.39712312128809
1993,King and Spadina,Pizzeria Libretto,Italian Restaurant,43.64444907678619,-79.39875856774019
1995,King and Spadina,Khao San Road,Thai Restaurant,43.64630148944898,-79.39381131495668
1996,King and Spadina,Akira Back,Japanese Restaurant,43.645375789305994,-79.39206284397356
1997,King and Spadina,Kibo Sushi House,Sushi Restaurant,43.64644466833681,-79.39420343605558
1998,King and Spadina,Alo,French Restaurant,43.64857357946059,-79.39624325999638
1999,King and Spadina,Banh Mi Boys,Sandwich Place,43.648649805139854,-79.39685914804579
2000,King and Spadina,Le Gourmand Café,Café,43.648282339042105,-79.39623145239167
2003,King and Spadina,Fusaro's Kitchen,Sandwich Place,43.64811852414678,-79.396060378564
2004,King and Spadina,RaviSoups,Soup Place,43.64736939566164,-79.39183955161323
2005,King and Spadina,Buna's Kitchen,Bistro,43.64804220591876,-79.39493648214875
2006,King and Spadina,Bar Buca,Italian Restaurant,43.64394406602748,-79.39992241954978
2007,King and Spadina,Gusto 101,Italian Restaurant,43.644988223402216,-79.4002697924689
2008,King and Spadina,Kupfert & Kim,Vegetarian / Vegan Restaurant,43.64794381005563,-79.39612137378384
2009,King and Spadina,Lee,Asian Restaurant,43.64437490992841,-79.40042526918113
2010,King and Spadina,The Keg Steakhouse & Bar,Steakhouse,43.64471702270032,-79.39898491683932
2012,King and Spadina,Buca,Italian Restaurant,43.64478896478924,-79.40039440893409
2013,King and Spadina,Forno Cultura,Bakery,43.6442960851905,-79.40071458712073
2016,King and Spadina,Jules Bistro,French Restaurant,43.64814889137778,-79.39606139334786
2017,King and Spadina,Campechano,Taco Place,43.645828,-79.400887
2018,King and Spadina,Marben Restaurant,New American Restaurant,43.64338514035015,-79.3983458305702
2019,King and Spadina,Belfast Love,Irish Pub,43.64489705051509,-79.39852206237966
2021,King and Spadina,A&W,Fast Food Restaurant,43.645982,-79.389621
2023,King and Spadina,The Burger's Priest,Burger Joint,43.648426,-79.397292
2024,King and Spadina,La Carnita,Taco Place,43.647291470152034,-79.389929645749
2025,King and Spadina,The One That Got Away,Fish & Chips Shop,43.64447870199425,-79.39988468202688
2027,King and Spadina,Saku Sushi,Sushi Restaurant,43.648038262053305,-79.40026848917229
2028,King and Spadina,Pai,Thai Restaurant,43.64792310735613,-79.38857932631602
2029,King and Spadina,Byblos Toronto,Mediterranean Restaurant,43.647615054171766,-79.3883810317138
2030,King and Spadina,What A Bagel,Breakfast Spot,43.64734944138155,-79.39591178611212
2032,King and Spadina,Cacao 70,Creperie,43.648351398208,-79.39808247973598
2033,King and Spadina,Maker Pizza,Pizza Place,43.6504011331197,-79.39804047841302
2034,King and Spadina,La Palette,French Restaurant,43.64782019405015,-79.40095745762193
2035,King and Spadina,Rialto Espresso Bar,Café,43.648059,-79.389791
2037,King and Spadina,Basil Box,Asian Restaurant,43.64873189146827,-79.39623046744899
2038,King and Spadina,Saffron Spice Kitchen,Sri Lankan Restaurant,43.648568280297056,-79.39728377466099
2039,King and Spadina,Early Bird Espresso & Brew Bar,Café,43.647419183755126,-79.40255659297493
2040,King and Spadina,Figo,Italian Restaurant,43.64772466405093,-79.39052085550152
2041,King and Spadina,Blaze Pizza,Pizza Place,43.64906304786478,-79.39084761040422
2042,King and Spadina,The Roastery,Sandwich Place,43.647895463535875,-79.39544227971282
2043,King and Spadina,Copacabana Grilled Brazilian,Brazilian Restaurant,43.64833259480477,-79.3881514766071
2044,King and Spadina,Cora's,Breakfast Spot,43.644506463946584,-79.39179057484822
2045,King and Spadina,Arepa Cafe,Arepa Restaurant,43.64784655479944,-79.40092457183587
2046,King and Spadina,B.GOOD,Fast Food Restaurant,43.64775427416166,-79.40111035649997
2047,King and Spadina,Hey Lucy,Pizza Place,43.64644323473171,-79.3900444274345
2048,King and Spadina,Burrito Boyz,Burrito Place,43.6484455955513,-79.3879951787513
2049,King and Spadina,KINTON RAMEN,Ramen Restaurant,43.648705139567284,-79.39728052502396
2050,King and Spadina,My Roti Place,Indian Restaurant,43.648458,-79.397358
2051,King and Spadina,Pokito,Hawaiian Restaurant,43.64850288544916,-79.39794579549702
2052,King and Spadina,Ricarda's Toronto,Mediterranean Restaurant,43.64855585967538,-79.39343248995296
2053,King and Spadina,TOCA,Italian Restaurant,43.64543117726125,-79.38705858895491
2054,King and Spadina,Omg! Oh My Gyro!,Souvlaki Shop,43.6500639687058,-79.39110371201055
2055,King and Spadina,Thor Espresso Bar,Café,43.641997678128135,-79.4017593502488
2056,King and Spadina,Masseria,Pizza Place,43.64451104758909,-79.39974225585307
2057,King and Spadina,JaBistro,Sushi Restaurant,43.64968685893743,-79.38809001547467
2058,King and Spadina,Café Crêpe,French Restaurant,43.64994045003638,-79.3909491448013
2059,King and Spadina,Yuzu No Hana,Sushi Restaurant,43.6483011115534,-79.3883359381972
2060,King and Spadina,Brioche Dorée,Bakery,43.64412860861413,-79.40165707717495
2061,King and Spadina,The Burger's Priest,Burger Joint,43.648476440165176,-79.38737257506915
2062,King and Spadina,Poutini's House of Poutine,Poutine Place,43.644240599167794,-79.40093099280097
2063,King and Spadina,Superfood Eateries,Vegetarian / Vegan Restaurant,43.648013500060394,-79.38969430846187
2064,King and Spadina,Sansotei Ramen,Ramen Restaurant,43.63917614914748,-79.39818352488898
2065,King and Spadina,Mi-Ne,Japanese Restaurant,43.64073639213635,-79.39111356908798
2066,King and Spadina,Chipotle Mexican Grill,Mexican Restaurant,43.649660996308235,-79.39171395634199
2067,King and Spadina,Aroma Espresso Bar,Café,43.64803481756751,-79.39958308867753
2068,King and Spadina,Kit Kat Italian Bar & Grill,Italian Restaurant,43.64641598988062,-79.39003009548966
2069,King and Spadina,Fat Bastard Burrito Co.,Burrito Place,43.648146672800344,-79.38921873094012
2070,King and Spadina,Queen Mother Cafe,Thai Restaurant,43.650401,-79.389156
2071,King and Spadina,The Jerk Joint,Caribbean Restaurant,43.65037861113823,-79.39050084409105
2072,King and Spadina,Gandhi Cuisine,Indian Restaurant,43.6474049104538,-79.40307434052602
2073,King and Spadina,Little India Restaurant,Indian Restaurant,43.65031880877208,-79.38899760320798
2074,King and Spadina,Smoke's Poutinerie,Poutine Place,43.64832485079356,-79.38764632711833
2075,King and Spadina,Ebisu,Japanese Restaurant,43.650345,-79.388886
2076,King and Spadina,Me Va Me,Middle Eastern Restaurant,43.65005490955589,-79.39055494048628
2077,King and Spadina,Coco Rice,Thai Restaurant,43.6437916322359,-79.4029131690026
2078,King and Spadina,A-Game,Café,43.650066509064295,-79.39049101881916
2079,King and Spadina,The Shore Club,Seafood Restaurant,43.64582320773401,-79.3867806484435
2080,King and Spadina,Pat's Homestyle Jamaican Restaurant,Caribbean Restaurant,43.64738643913458,-79.40321008296453
2081,Railway Lands,The Keg Steakhouse & Bar,Steakhouse,43.649937252985254,-79.38419604942506
2082,Railway Lands,Copacabana Grilled Brazilian,Brazilian Restaurant,43.64833259480477,-79.3881514766071
2083,Railway Lands,Byblos Toronto,Mediterranean Restaurant,43.647615054171766,-79.3883810317138
2084,Railway Lands,Pai,Thai Restaurant,43.64792310735613,-79.38857932631602
2085,Railway Lands,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829
2086,Railway Lands,Burrito Boyz,Burrito Place,43.6484455955513,-79.3879951787513
2087,Railway Lands,JaBistro,Sushi Restaurant,43.64968685893743,-79.38809001547467
2088,Railway Lands,The Burger's Priest,Burger Joint,43.648476440165176,-79.38737257506915
2089,Railway Lands,Estiatorio Volos,Greek Restaurant,43.65032912559998,-79.38453301297716
2090,Railway Lands,Rosalinda,Vegetarian / Vegan Restaurant,43.650252483069295,-79.38515575620075
2091,Railway Lands,Pizzeria Libretto,Pizza Place,43.64833354686235,-79.38511050184168
2092,Railway Lands,Bosk at Shangri-La,Asian Restaurant,43.649022736761516,-79.38582635521233
2093,Railway Lands,Momofuku Noodle Bar,Noodle House,43.6493658716176,-79.38621652451032
2094,Railway Lands,Cafe Landwer,Café,43.64875349932059,-79.3853673607289
2095,Railway Lands,Maman,Café,43.64830873804684,-79.38225333898805
2096,Railway Lands,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223
2098,Railway Lands,King Taps,Gastropub,43.648475974183,-79.38205778358744
2099,Railway Lands,Yuzu No Hana,Sushi Restaurant,43.6483011115534,-79.3883359381972
2100,Railway Lands,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041
2101,Railway Lands,Pi Co.,Pizza Place,43.648651,-79.385874
2102,Railway Lands,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614
